sample_id,stage_id,status,sequence_id,mixture_id,source_timestep,source_phase_id,pressure_stage,distance_stage,L_m,piston_position_m,V_NDIR_CH4,V_NDIR_CO2,V_TCS,T_C,P_MPa,H_RH,x_H2,x_CH4,x_CO2,x_N2,TOF,Amp,f_peak,A_fft_max,sound_speed,attenuation_alpha,c_sound,c_T_norm,delta_Amp,tau_s,tau_ms,t_round_s,t_round_ms,reflection_count,fiber_direct_index,fiber_direct_amp,fiber_tail_energy,fiber_alpha_est,T_K,P_kPa,p_ws_kPa,p_H2O_kPa,x_H2O,P_dry_kPa,AH_g_m3,delta_I_CH4,delta_I_CO2,A_NDIR_CH4,A_NDIR_CO2,ndir_ch4_saturated,ndir_co2_saturated,optical_baseline_drift_ch4,optical_baseline_drift_co2,lambda_mix_calibrated,thermal_baseline_drift,calibration_status
W00102,distance_stage,synthetic_measurement,Q000026,MD00007,70,steady,mid,mid,0.6000000238418579,0.6000000238418579,1.3577284812927246,1.7368217706680298,1.117546558380127,16.016700744628906,0.2206999957561493,39.03670120239258,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285,0.00142,0.4484836459159851,40000.0,4.605257987976074,422.5352280576464,1.336471717065973,422.5352280576464,427.92520761086905,-0.5515163540840149,0.008562658845511906,8.562658845511907,0.00266,2.66,1.0,151.0,0.6520724892616272,6.2819414138793945,194.6435833202516,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1422715187072754,-0.7631782293319702,1.1422715187072754,0.7631782293319702,False,False,0.0,0.0,1.117546558380127,0.0,pending
W00103,pressure_stage,synthetic_measurement,Q000026,MD00007,85,steady,high,long,0.6000000238418579,0.6000000238418579,1.3577284812927246,1.7368217706680298,1.117546558380127,16.016700744628906,0.2206999957561493,39.03670120239258,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285,0.00142,0.44708701968193054,39600.0,4.6261677742004395,422.5352280576464,1.3416699940395254,422.5352280576464,427.92520761086905,-0.5529129803180695,0.014354520758869676,14.354520758869675,0.00265,2.65,1.0,151.0,0.6516297459602356,6.313233852386475,116.10743600823112,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1422715187072754,-0.7631782293319702,1.1422715187072754,0.7631782293319702,False,False,0.0,0.0,1.117546558380127,0.0,pending
W00104,purge_stage,synthetic_measurement,Q000026,MD00007,100,recovery,mid,mid,0.6000000238418579,0.6000000238418579,1.3926903009414673,1.7588047981262207,1.1159952878952026,16.016700744628906,0.2206999957561493,39.03670120239258,4.538814067840576,72.20369720458984,6.0492987632751465,17.20818519592285,0.00143,0.44933435320854187,40200.0,4.631103992462158,419.5804362530475,1.3333132910665941,419.5804362530475,424.9704158062701,-0.5506656467914581,0.008521884063589903,8.521884063589903,0.00268,2.68,1.0,153.0,0.6557912826538086,6.3255133628845215,195.57489728828713,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1073096990585327,-0.7411952018737793,1.1073096990585327,0.7411952018737793,False,False,0.0,0.0,1.1159952878952026,0.0,pending
W00105,baseline_stage,calibration_control,Q000027,MD00007,0,baseline,low,short,1.0,1.0,2.3966870307922363,2.4041831493377686,1.0553085803985596,16.016700744628906,0.2206999957561493,39.03670120239258,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248,0.00297,0.9483543038368225,39800.0,9.72537612915039,336.7003367003367,0.05302710832535275,336.7003367003367,342.09031625355937,-0.05164569616317749,0.018132781114585536,18.132781114585537,0.00575,5.75,1.0,307.0,0.9470864534378052,12.881353378295898,55.14873828127921,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-0.10331296920776367,-0.09581685066223145,0.10331296920776367,0.09581685066223145,False,False,0.0,0.0,1.0553085803985596,0.0,pending
W00106,distance_stage,synthetic_measurement,Q000027,MD00007,70,steady,mid,mid,1.0,1.0,1.3841010332107544,1.4233484268188477,1.1464736461639404,16.016700744628906,0.2206999957561493,39.03670120239258,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248,0.002255,0.19949141144752502,40200.0,2.077470302581787,443.4589800443459,1.6119840939672592,443.4589800443459,448.8489595975685,-0.800508588552475,0.006496526044448908,6.496526044448908,0.0,0.0,0.0,235.0,0.4364265203475952,4.099175453186035,153.9284216145752,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1158989667892456,-1.0766515731811523,1.1158989667892456,1.0766515731811523,False,False,0.0,0.0,1.1464736461639404,0.0,pending
W00107,pressure_stage,synthetic_measurement,Q000027,MD00007,85,steady,high,long,1.0,1.0,1.3841010332107544,1.4233484268188477,1.1464736461639404,16.016700744628906,0.2206999957561493,39.03670120239258,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248,0.002255,0.20069476962089539,40200.0,2.1079866886138916,443.4589800443459,1.6059700842025622,443.4589800443459,448.8489595975685,-0.7993052303791046,0.005410227766531138,5.410227766531138,0.0,0.0,0.0,235.0,0.43533074855804443,4.116384506225586,184.83510180222365,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.1158989667892456,-1.0766515731811523,1.1158989667892456,1.0766515731811523,False,False,0.0,0.0,1.1464736461639404,0.0,pending
W00108,purge_stage,synthetic_measurement,Q000027,MD00007,100,recovery,mid,mid,1.0,1.0,1.417853832244873,1.4560428857803345,1.1434348821640015,16.016700744628906,0.2206999957561493,39.03670120239258,6.14979887008667,69.4627914428711,9.568796157836914,14.81861400604248,0.002275,0.2021949738264084,40400.0,2.129866123199463,439.56043956043953,1.5985228301408776,439.56043956043953,444.9504191136622,-0.7978050261735916,0.005345940056467954,5.345940056467954,0.0,0.0,0.0,237.0,0.44089260697364807,4.1394548416137695,187.05784005006163,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.082146167755127,-1.0439571142196655,1.082146167755127,1.0439571142196655,False,False,0.0,0.0,1.1434348821640015,0.0,pending
W00109,baseline_stage,calibration_control,Q000028,MD00007,0,baseline,low,short,1.399999976158142,1.399999976158142,2.401672840118408,2.3952863216400146,1.0628390312194824,16.016700744628906,0.2206999957561493,39.03670120239258,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107,0.004125,0.9473906755447388,39800.0,9.742650032043457,339.39393361409503,0.0386026654384007,339.39393361409503,344.7839131673177,-0.05260932445526123,0.005364812881473616,5.3648128814736165,0.0,0.0,0.0,422.0,0.9473415613174438,6.929843425750732,133.1427101430845,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-0.0983271598815918,-0.10471367835998535,0.0983271598815918,0.10471367835998535,False,False,0.0,0.0,1.0628390312194824,0.0,pending
W00110,distance_stage,synthetic_measurement,Q000028,MD00007,70,steady,mid,mid,1.399999976158142,1.399999976158142,1.2414430379867554,1.389210820198059,1.0958449840545654,16.016700744628906,0.2206999957561493,39.03670120239258,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107,0.003245,0.08996973186731339,39800.0,0.9467903971672058,431.4329664585954,1.7202014420113125,431.4329664585954,436.82294601181803,-0.9100302681326866,0.006992173752895071,6.992173752895071,0.0,0.0,0.0,334.0,0.2889339029788971,3.057018756866455,102.15503099507241,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.2585569620132446,-1.110789179801941,1.2585569620132446,1.110789179801941,False,False,0.0,0.0,1.0958449840545654,0.0,pending
W00111,pressure_stage,synthetic_measurement,Q000028,MD00007,85,steady,high,long,1.399999976158142,1.399999976158142,1.2414430379867554,1.389210820198059,1.0958449840545654,16.016700744628906,0.2206999957561493,39.03670120239258,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107,0.003245,0.08967778831720352,40600.0,0.9417208433151245,431.4329664585954,1.7225230025219176,431.4329664585954,436.82294601181803,-0.9103222116827965,0.00908590111220567,9.08590111220567,0.0,0.0,0.0,334.0,0.28995928168296814,3.064540386199951,78.61473701165228,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.2585569620132446,-1.110789179801941,1.2585569620132446,1.110789179801941,False,False,0.0,0.0,1.0958449840545654,0.0,pending
W00112,purge_stage,synthetic_measurement,Q000028,MD00007,100,recovery,mid,mid,1.399999976158142,1.399999976158142,1.280117392539978,1.4227466583251953,1.0947448015213013,16.016700744628906,0.2206999957561493,39.03670120239258,3.139059066772461,81.22999572753906,9.999592781066895,5.631350994110107,0.003265,0.09300588816404343,40200.0,0.9616589546203613,428.7901917789103,1.6964946533491585,428.7901917789103,434.18017133213294,-0.9069941118359566,0.007452325695331144,7.452325695331145,0.0,0.0,0.0,336.0,0.29562699794769287,3.1030235290527344,95.8473576775402,289.1667007446289,220.6999957561493,1.8193836405377348,0.7102273554819277,0.0032180669195238936,219.98976840066737,0.5322406332977205,-1.219882607460022,-1.0772533416748047,1.219882607460022,1.0772533416748047,False,False,0.0,0.0,1.0947448015213013,0.0,pending
W00113,baseline_stage,calibration_control,Q000029,MD00008,0,baseline,low,short,0.20000000298023224,0.20000000298023224,2.3987977504730225,2.3817062377929688,1.0886306762695312,20.179399490356445,0.6363999843597412,34.926300048828125,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667,0.000665,0.9506073594093323,39800.0,9.770281791687012,300.75188418080035,0.2532708611015921,300.75188418080035,303.6442444865865,-0.049392640590667725,0.010479439411073535,10.479439411073535,0.0,0.0,0.0,76.0,0.9488461017608643,19.018388748168945,477.12475155977694,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.10120224952697754,-0.11829376220703125,0.10120224952697754,0.11829376220703125,False,False,0.0,0.0,1.0886306762695312,0.0,pending
W00114,distance_stage,synthetic_measurement,Q000029,MD00008,70,steady,mid,mid,0.20000000298023224,0.20000000298023224,1.2644014358520508,1.43393075466156,1.2077423334121704,20.179399490356445,0.6363999843597412,34.926300048828125,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667,0.0005,0.839531421661377,39800.0,8.653014183044434,400.0000059604645,0.8745568576984744,400.0000059604645,402.89236626625063,-0.16046857833862305,0.004398992495002526,4.398992495002526,0.0,0.0,0.0,59.0,0.8918592929840088,13.950152397155762,1136.623881758026,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.2355985641479492,-1.06606924533844,1.2355985641479492,1.06606924533844,False,False,0.0,0.0,1.2077423334121704,0.0,pending
W00115,pressure_stage,synthetic_measurement,Q000029,MD00008,85,steady,high,long,0.20000000298023224,0.20000000298023224,1.2644014358520508,1.43393075466156,1.2077423334121704,20.179399490356445,0.6363999843597412,34.926300048828125,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667,0.0005,0.8401858806610107,40400.0,8.611607551574707,400.0000059604645,0.8706606126452505,400.0000059604645,402.89236626625063,-0.15981411933898926,0.003959336531262459,3.9593365312624593,0.0,0.0,0.0,59.0,0.892486035823822,13.957993507385254,1262.8378229571492,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.2355985641479492,-1.06606924533844,1.2355985641479492,1.06606924533844,False,False,0.0,0.0,1.2077423334121704,0.0,pending
W00116,purge_stage,synthetic_measurement,Q000029,MD00008,100,recovery,mid,mid,0.20000000298023224,0.20000000298023224,1.3022146224975586,1.4655232429504395,1.203771948814392,20.179399490356445,0.6363999843597412,34.926300048828125,8.249937057495117,80.1081771850586,9.381495475769043,2.260390043258667,0.000505,0.8420119285583496,40200.0,8.660036087036133,396.039609861846,0.8598054767191675,396.039609861846,398.93197016763213,-0.1579880714416504,0.003321992600075814,3.3219926000758138,0.0,0.0,0.0,60.0,0.8943954706192017,14.030302047729492,1505.1207294622168,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.1977853775024414,-1.0344767570495605,1.1977853775024414,1.0344767570495605,False,False,0.0,0.0,1.203771948814392,0.0,pending
W00117,baseline_stage,calibration_control,Q000030,MD00008,0,baseline,low,short,0.6000000238418579,0.6000000238418579,2.4068000316619873,2.412153959274292,1.089930534362793,20.179399490356445,0.6363999843597412,34.926300048828125,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617,0.00181,0.9493653774261475,40000.0,9.766424179077148,331.49172587947953,0.08660256552004567,331.49172587947953,334.3840861852657,-0.05063462257385254,999999999.9999999,999999999999.9999,0.00343,3.4299999999999997,2.0,190.0,0.9489502310752869,16.09511375427246,1.6666666004392866e-09,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.0931999683380127,-0.08784604072570801,0.0931999683380127,0.08784604072570801,False,False,0.0,0.0,1.089930534362793,0.0,pending
W00118,distance_stage,synthetic_measurement,Q000030,MD00008,70,steady,mid,mid,0.6000000238418579,0.6000000238418579,1.517984390258789,1.4447578191757202,1.4532257318496704,20.179399490356445,0.6363999843597412,34.926300048828125,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617,0.001095,0.7064254283905029,40200.0,7.253855228424072,547.9452272528382,0.57922936562511,547.9452272528382,550.8375875586244,-0.29357457160949707,0.006552903500847073,6.552903500847073,0.002005,2.005,1.0,119.0,0.8208393454551697,10.261054992675781,254.3401715321829,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.9820156097412109,-1.0552421808242798,0.9820156097412109,1.0552421808242798,False,False,0.0,0.0,1.4532257318496704,0.0,pending
W00119,pressure_stage,synthetic_measurement,Q000030,MD00008,85,steady,high,long,0.6000000238418579,0.6000000238418579,1.517984390258789,1.4447578191757202,1.4532257318496704,20.179399490356445,0.6363999843597412,34.926300048828125,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617,0.001095,0.7072315216064453,40200.0,7.300244331359863,547.9452272528382,0.5773286374668872,547.9452272528382,550.8375875586244,-0.2927684783935547,0.015937970609804234,15.937970609804234,0.002005,2.005,1.0,119.0,0.8181862235069275,10.267741203308105,104.5720713911994,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.9820156097412109,-1.0552421808242798,0.9820156097412109,1.0552421808242798,False,False,0.0,0.0,1.4532257318496704,0.0,pending
W00120,purge_stage,synthetic_measurement,Q000030,MD00008,100,recovery,mid,mid,0.6000000238418579,0.6000000238418579,1.5476115942001343,1.4770042896270752,1.4411158561706543,20.179399490356445,0.6363999843597412,34.926300048828125,21.434898376464844,56.90718078613281,9.381495475769043,12.276426315307617,0.00111,0.70780348777771,40200.0,7.2815775871276855,540.5405620196917,0.575981282864602,540.5405620196917,543.4329223254779,-0.29219651222229004,0.007780773056068114,7.780773056068114,0.00203,2.0300000000000002,1.0,121.0,0.8214634656906128,10.340932846069336,214.20321456869593,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.9523884057998657,-1.0229957103729248,0.9523884057998657,1.0229957103729248,False,False,0.0,0.0,1.4411158561706543,0.0,pending
W00121,baseline_stage,calibration_control,Q000031,MD00008,0,baseline,low,short,1.0,1.0,2.413698673248291,2.3951802253723145,1.0929385423660278,20.179399490356445,0.6363999843597412,34.926300048828125,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547,0.00295,0.9472264647483826,40200.0,9.746580123901367,338.98305084745766,0.05421707526342074,338.98305084745766,341.8754111532438,-0.05277353525161743,0.006379816643147916,6.379816643147916,0.00571,5.71,1.0,305.0,0.9491052031517029,13.012099266052246,156.74431663706594,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.08630132675170898,-0.10481977462768555,0.08630132675170898,0.10481977462768555,False,False,0.0,0.0,1.0929385423660278,0.0,pending
W00122,distance_stage,synthetic_measurement,Q000031,MD00008,70,steady,mid,mid,1.0,1.0,1.166645884513855,1.6232746839523315,1.10102379322052,20.179399490356445,0.6363999843597412,34.926300048828125,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547,0.00238,0.5239536166191101,39800.0,5.4068427085876465,420.16806722689074,0.6463521164814973,420.16806722689074,423.0604275326769,-0.4760463833808899,0.0052378285542711905,5.23782855427119,0.00458,4.58,1.0,247.0,0.7050486207008362,6.892271518707275,190.91881103755284,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.333354115486145,-0.8767253160476685,1.333354115486145,0.8767253160476685,False,False,0.0,0.0,1.10102379322052,0.0,pending
W00123,pressure_stage,synthetic_measurement,Q000031,MD00008,85,steady,high,long,1.0,1.0,1.166645884513855,1.6232746839523315,1.10102379322052,20.179399490356445,0.6363999843597412,34.926300048828125,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547,0.00238,0.5246742367744446,40000.0,5.3999176025390625,420.16806722689074,0.6449777103631787,420.16806722689074,423.0604275326769,-0.4753257632255554,0.0065511705535013665,6.5511705535013665,0.00457,4.57,1.0,247.0,0.7047876715660095,6.956075668334961,152.6444765608393,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.333354115486145,-0.8767253160476685,1.333354115486145,0.8767253160476685,False,False,0.0,0.0,1.10102379322052,0.0,pending
W00124,purge_stage,synthetic_measurement,Q000031,MD00008,100,recovery,mid,mid,1.0,1.0,1.2082144021987915,1.6490049362182617,1.1007543802261353,20.179399490356445,0.6363999843597412,34.926300048828125,1.1993169784545898,88.73138427734375,7.106453895568848,2.962841033935547,0.002395,0.527908980846405,40200.0,5.427942752838135,417.5365344467641,0.6388313948964327,417.5365344467641,420.42889475255026,-0.47209101915359497,0.005936271496278877,5.936271496278877,0.004595,4.595,1.0,249.0,0.7107600569725037,6.991617679595947,168.45590715095244,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.2917855978012085,-0.8509950637817383,1.2917855978012085,0.8509950637817383,False,False,0.0,0.0,1.1007543802261353,0.0,pending
W00125,baseline_stage,calibration_control,Q000032,MD00008,0,baseline,low,short,1.399999976158142,1.399999976158142,2.3859124183654785,2.3862102031707764,1.0763639211654663,20.179399490356445,0.6363999843597412,34.926300048828125,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789,0.004095,0.9484825730323792,40000.0,9.73969554901123,341.8803360581544,0.037779902759527244,341.8803360581544,344.77269636394055,-0.05151742696762085,0.006317992805765689,6.317992805765689,0.0,0.0,0.0,419.0,0.9486708045005798,6.938756942749023,113.05579927189584,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.11408758163452148,-0.11378979682922363,0.11408758163452148,0.11378979682922363,False,False,0.0,0.0,1.0763639211654663,0.0,pending
W00126,distance_stage,synthetic_measurement,Q000032,MD00008,70,steady,mid,mid,1.399999976158142,1.399999976158142,1.4709064960479736,1.4351378679275513,1.3660390377044678,20.179399490356445,0.6363999843597412,34.926300048828125,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789,0.0026,0.4503076374530792,40200.0,4.651182651519775,538.4615292915931,0.5698745032818316,538.4615292915931,541.3538895973793,-0.5496923625469208,0.005564883851332185,5.564883851332185,0.005015,5.015000000000001,1.0,270.0,0.6537911295890808,6.19873571395874,128.3559092215256,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.0290935039520264,-1.0648621320724487,1.0290935039520264,1.0648621320724487,False,False,0.0,0.0,1.3660390377044678,0.0,pending
W00127,pressure_stage,synthetic_measurement,Q000032,MD00008,85,steady,high,long,1.399999976158142,1.399999976158142,1.4709064960479736,1.4351378679275513,1.3660390377044678,20.179399490356445,0.6363999843597412,34.926300048828125,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789,0.0026,0.45082929730415344,40200.0,4.650394916534424,538.4615292915931,0.569047516365781,538.4615292915931,541.3538895973793,-0.5491707026958466,0.004939925293996106,4.939925293996105,0.005025,5.025,1.0,270.0,0.6538940668106079,6.194023609161377,144.5944389721961,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-1.0290935039520264,-1.0648621320724487,1.0290935039520264,1.0648621320724487,False,False,0.0,0.0,1.3660390377044678,0.0,pending
W00128,purge_stage,synthetic_measurement,Q000032,MD00008,100,recovery,mid,mid,1.399999976158142,1.399999976158142,1.5014066696166992,1.4668402671813965,1.356383204460144,20.179399490356445,0.6363999843597412,34.926300048828125,16.68783950805664,61.48324203491211,9.381495475769043,12.44742202758789,0.002635,0.45546770095825195,39400.0,4.704263687133789,531.30928886457,0.561736062265784,531.30928886457,534.2016491703562,-0.544532299041748,0.006028640227405429,6.028640227405429,0.005075,5.074999999999999,1.0,273.0,0.6560189127922058,6.224061965942383,118.48206220747359,293.3293994903564,636.3999843597412,2.3633750151672386,0.8254394490763469,0.001297045049281061,635.5745449106648,0.6098015709493348,-0.9985933303833008,-1.0331597328186035,0.9985933303833008,1.0331597328186035,False,False,0.0,0.0,1.356383204460144,0.0,pending
